130.70	3.517e-17
130.75	3.520e-17
130.80	3.555e-17
130.85	3.607e-17
130.90	3.652e-17
130.95	3.720e-17
131.00	3.807e-17
131.05	3.899e-17
131.10	3.958e-17
131.15	3.949e-17
131.20	3.924e-17
131.25	3.922e-17
131.30	3.917e-17
131.35	3.881e-17
131.40	3.833e-17
131.45	3.811e-17
131.50	3.797e-17
131.55	3.803e-17
131.60	3.834e-17
131.65	3.846e-17
131.70	3.815e-17
131.75	3.791e-17
131.80	3.789e-17
131.85	3.798e-17
131.90	3.826e-17
131.95	3.850e-17
132.00	3.888e-17
132.05	3.987e-17
132.10	4.074e-17
132.15	4.108e-17
132.20	4.168e-17
132.25	4.257e-17
132.30	4.267e-17
132.35	4.204e-17
132.40	4.118e-17
132.45	4.054e-17
132.50	4.045e-17
132.55	4.097e-17
132.60	4.207e-17
132.65	4.283e-17
132.70	4.241e-17
132.75	4.147e-17
132.80	4.079e-17
132.85	4.089e-17
132.90	4.111e-17
132.95	4.055e-17
133.00	3.966e-17
133.05	3.900e-17
133.10	3.812e-17
133.15	3.766e-17
133.20	3.768e-17
133.25	3.713e-17
133.30	3.584e-17
133.35	3.476e-17
133.40	3.409e-17
133.45	3.366e-17
133.50	3.343e-17
133.55	3.387e-17
133.60	3.452e-17
133.65	3.512e-17
133.70	3.522e-17
133.75	3.492e-17
133.80	3.413e-17
133.85	3.336e-17
133.90	3.276e-17
133.95	3.302e-17
134.00	3.454e-17
134.05	3.805e-17
134.10	4.165e-17
134.15	4.284e-17
134.20	4.215e-17
134.25	4.232e-17
134.30	4.124e-17
134.35	3.786e-17
134.40	3.439e-17
134.45	3.136e-17
134.50	3.001e-17
134.55	2.960e-17
134.60	2.875e-17
134.65	2.874e-17
134.70	2.974e-17
134.75	3.133e-17
134.80	3.227e-17
134.85	3.329e-17
134.90	3.345e-17
134.95	3.201e-17
135.00	3.098e-17
135.05	3.097e-17
135.10	3.039e-17
135.15	3.178e-17
135.20	3.534e-17
135.25	4.445e-17
135.30	5.576e-17
135.35	5.715e-17
135.40	5.100e-17
135.45	4.607e-17
135.50	4.178e-17
135.55	3.568e-17
135.60	3.034e-17
135.65	2.660e-17
135.70	2.569e-17
135.75	2.589e-17
135.80	2.524e-17
135.85	2.247e-17
135.90	2.155e-17
135.95	2.223e-17
136.00	2.314e-17
136.05	2.456e-17
136.10	2.676e-17
136.15	2.826e-17
136.20	2.493e-17
136.25	2.198e-17
136.30	2.165e-17
136.35	2.065e-17
136.40	2.030e-17
136.45	1.961e-17
136.50	2.063e-17
136.55	2.349e-17
136.60	2.612e-17
136.65	2.633e-17
136.70	2.253e-17
136.75	2.016e-17
136.80	1.962e-17
136.85	2.013e-17
136.90	1.828e-17
136.95	1.783e-17
137.00	1.822e-17
137.05	1.983e-17
137.10	2.076e-17
137.15	1.960e-17
137.20	1.903e-17
137.25	2.030e-17
137.30	2.366e-17
137.35	2.557e-17
137.40	2.121e-17
137.45	1.837e-17
137.50	1.939e-17
137.55	2.057e-17
137.60	1.943e-17
137.65	1.805e-17
137.70	1.654e-17
137.75	1.638e-17
137.80	1.636e-17
137.85	1.569e-17
137.90	1.550e-17
137.95	1.628e-17
138.00	1.504e-17
138.05	1.697e-17
138.10	1.757e-17
138.15	1.732e-17
138.20	1.803e-17
138.25	2.010e-17
138.30	2.246e-17
138.35	2.644e-17
138.40	2.771e-17
138.45	1.988e-17
138.50	1.797e-17
138.55	1.785e-17
138.60	1.967e-17
138.65	2.010e-17
138.70	2.136e-17
138.75	2.060e-17
138.80	2.183e-17
138.85	2.255e-17
138.90	2.079e-17
138.95	1.800e-17
139.00	1.729e-17
139.05	1.583e-17
139.10	1.490e-17
139.15	1.472e-17
139.20	1.561e-17
139.25	1.502e-17
139.30	1.430e-17
139.35	1.465e-17
139.40	1.548e-17
139.45	1.694e-17
139.50	1.607e-17
139.55	1.474e-17
139.60	1.485e-17
139.65	1.438e-17
139.70	1.450e-17
139.75	1.566e-17
139.80	1.922e-17
139.85	1.736e-17
139.90	2.475e-17
139.95	2.877e-17
140.00	3.336e-17
140.05	2.640e-17
140.10	2.277e-17
140.15	2.247e-17
140.20	2.145e-17
140.25	1.786e-17
140.30	1.472e-17
140.35	1.353e-17
140.40	1.367e-17
140.45	1.419e-17
140.50	1.648e-17
140.55	1.719e-17
140.60	1.468e-17
140.65	1.581e-17
140.70	1.905e-17
140.75	2.215e-17
140.80	2.428e-17
140.85	1.802e-17
140.90	1.469e-17
140.95	1.427e-17
141.00	1.356e-17
141.05	1.272e-17
141.10	1.417e-17
141.15	1.424e-17
141.20	1.310e-17
141.25	1.507e-17
141.30	1.570e-17
141.35	1.964e-17
141.40	1.987e-17
141.45	1.532e-17
141.50	1.345e-17
141.55	1.306e-17
141.60	1.266e-17
141.65	1.169e-17
141.70	1.159e-17
141.75	1.150e-17
141.80	1.136e-17
141.85	1.050e-17
141.90	1.005e-17
141.95	1.016e-17
142.00	1.014e-17
142.05	1.004e-17
142.10	9.770e-18
142.12	9.630e-18
142.14	9.440e-18
142.16	9.310e-18
142.18	9.270e-18
142.20	9.390e-18
142.22	9.540e-18
142.24	9.630e-18
142.26	9.640e-18
142.28	9.670e-18
142.30	9.850e-18
142.32	1.043e-17
142.34	1.119e-17
142.36	1.187e-17
142.38	1.231e-17
142.40	1.274e-17
142.42	1.410e-17
142.44	1.698e-17
142.46	2.022e-17
142.48	2.198e-17
142.50	2.079e-17
142.52	1.820e-17
142.54	1.626e-17
142.56	1.598e-17
142.58	1.711e-17
142.60	1.947e-17
142.62	2.305e-17
142.64	2.686e-17
142.66	2.835e-17
142.68	2.830e-17
142.70	3.056e-17
142.72	3.734e-17
142.74	4.418e-17
142.76	4.350e-17
142.78	3.621e-17
142.80	2.917e-17
142.82	2.448e-17
142.84	2.163e-17
142.86	2.036e-17
142.88	2.023e-17
142.90	2.087e-17
142.92	2.191e-17
142.94	2.243e-17
142.96	2.181e-17
142.98	2.013e-17
143.00	1.801e-17
143.02	1.641e-17
143.04	1.526e-17
143.06	1.465e-17
143.08	1.407e-17
143.10	1.359e-17
143.12	1.329e-17
143.14	1.316e-17
143.16	1.307e-17
143.18	1.283e-17
143.20	1.250e-17
143.22	1.240e-17
143.24	1.254e-17
143.26	1.275e-17
143.28	1.288e-17
143.30	1.296e-17
143.32	1.286e-17
143.34	1.247e-17
143.36	1.186e-17
143.38	1.130e-17
143.40	1.078e-17
143.45	1.027e-17
143.50	1.025e-17
143.55	9.910e-18
143.60	9.580e-18
143.65	9.650e-18
143.70	9.440e-18
143.75	1.034e-17
143.80	1.065e-17
143.85	1.015e-17
143.90	1.083e-17
143.95	1.225e-17
144.00	1.208e-17
144.05	1.262e-17
144.10	1.199e-17
144.15	1.130e-17
144.20	1.153e-17
144.25	1.379e-17
144.30	1.404e-17
144.35	1.940e-17
144.40	1.992e-17
144.45	1.525e-17
144.50	1.389e-17
144.55	1.519e-17
144.60	1.368e-17
144.65	1.137e-17
144.70	1.087e-17
144.75	1.097e-17
144.80	1.131e-17
144.85	9.800e-18
144.90	8.910e-18
144.95	8.850e-18
145.00	8.620e-18
145.05	8.160e-18
145.10	7.930e-18
145.15	7.850e-18
145.20	7.740e-18
145.25	8.360e-18
145.30	9.840e-18
145.35	1.098e-17
145.40	1.009e-17
145.45	1.017e-17
145.50	1.163e-17
145.55	1.220e-17
145.60	1.267e-17
145.65	1.466e-17
145.70	1.230e-17
145.75	1.023e-17
145.80	1.053e-17
145.82	1.072e-17
145.84	1.067e-17
145.86	1.054e-17
145.88	1.027e-17
145.90	1.050e-17
145.92	1.172e-17
145.94	1.437e-17
145.96	1.726e-17
145.98	1.887e-17
146.00	1.797e-17
146.02	1.575e-17
146.04	1.392e-17
146.06	1.262e-17
146.08	1.187e-17
146.10	1.164e-17
146.12	1.172e-17
146.14	1.203e-17
146.16	1.254e-17
146.18	1.305e-17
146.20	1.327e-17
146.22	1.338e-17
146.24	1.373e-17
146.26	1.445e-17
146.28	1.500e-17
146.30	1.475e-17
146.32	1.368e-17
146.34	1.241e-17
146.36	1.160e-17
146.38	1.125e-17
146.40	1.133e-17
146.42	1.164e-17
146.44	1.179e-17
146.46	1.178e-17
146.48	1.173e-17
146.50	1.193e-17
146.52	1.287e-17
146.54	1.496e-17
146.56	1.844e-17
146.58	2.178e-17
146.60	2.289e-17
146.62	2.148e-17
146.64	1.888e-17
146.66	1.640e-17
146.68	1.443e-17
146.70	1.294e-17
146.72	1.208e-17
146.74	1.174e-17
146.76	1.185e-17
146.78	1.220e-17
146.80	1.262e-17
146.82	1.275e-17
146.84	1.241e-17
146.86	1.165e-17
146.88	1.105e-17
146.90	1.057e-17
146.92	1.044e-17
146.94	1.063e-17
146.96	1.103e-17
146.98	1.146e-17
147.00	1.167e-17
147.05	1.056e-17
147.10	9.290e-18
147.15	8.680e-18
147.20	8.760e-18
147.25	8.840e-18
147.30	8.840e-18
147.35	9.010e-18
147.40	9.670e-18
147.45	1.141e-17
147.50	1.376e-17
147.55	1.622e-17
147.60	1.733e-17
147.62	1.761e-17
147.64	1.822e-17
147.66	2.019e-17
147.68	2.378e-17
147.70	2.786e-17
147.72	2.988e-17
147.74	2.791e-17
147.76	2.371e-17
147.78	1.986e-17
147.80	1.760e-17
147.82	1.681e-17
147.84	1.732e-17
147.86	1.899e-17
147.88	2.119e-17
147.90	2.272e-17
147.92	2.234e-17
147.94	2.076e-17
147.96	1.954e-17
147.98	1.992e-17
148.00	2.373e-17
148.02	3.142e-17
148.04	4.365e-17
148.06	5.388e-17
148.08	5.376e-17
148.10	4.425e-17
148.12	3.445e-17
148.14	2.741e-17
148.16	2.283e-17
148.18	2.015e-17
148.20	1.887e-17
148.22	1.891e-17
148.24	1.970e-17
148.26	2.099e-17
148.28	2.156e-17
148.30	2.065e-17
148.32	1.887e-17
148.34	1.749e-17
148.36	1.655e-17
148.38	1.566e-17
148.40	1.459e-17
148.45	1.188e-17
148.50	1.127e-17
148.55	1.197e-17
148.60	1.227e-17
148.65	1.066e-17
148.70	1.014e-17
148.75	9.800e-18
148.80	1.010e-17
148.85	9.750e-18
148.90	9.380e-18
148.95	9.120e-18
149.00	9.080e-18
149.05	9.190e-18
149.10	9.890e-18
149.15	9.980e-18
149.20	9.810e-18
149.25	9.030e-18
149.30	8.670e-18
149.35	9.080e-18
149.40	8.720e-18
149.45	8.080e-18
149.50	8.040e-18
149.55	8.130e-18
149.60	7.950e-18
149.65	7.710e-18
149.70	7.730e-18
149.75	7.950e-18
149.80	8.510e-18
149.85	9.740e-18
149.90	1.279e-17
149.95	1.340e-17
150.00	1.074e-17
150.05	9.430e-18
150.10	9.790e-18
150.15	9.910e-18
150.20	8.970e-18
150.25	8.470e-18
150.30	8.560e-18
150.35	8.840e-18
150.40	9.100e-18
150.45	9.980e-18
150.50	1.294e-17
150.55	1.655e-17
150.60	1.524e-17
150.65	1.171e-17
150.70	1.045e-17
150.75	1.111e-17
150.80	1.110e-17
150.85	1.008e-17
150.90	9.730e-18
150.95	1.020e-17
151.00	1.066e-17
151.05	1.029e-17
151.10	9.650e-18
151.15	9.480e-18
151.20	9.530e-18
151.25	9.270e-18
151.30	9.060e-18
151.35	9.540e-18
151.40	1.042e-17
151.45	1.052e-17
151.50	1.012e-17
151.55	9.870e-18
151.60	9.910e-18
151.65	1.013e-17
151.70	1.019e-17
151.72	1.019e-17
151.74	1.016e-17
151.76	1.019e-17
151.78	1.025e-17
151.80	1.039e-17
151.82	1.055e-17
151.84	1.067e-17
151.86	1.082e-17
151.88	1.087e-17
151.90	1.098e-17
151.92	1.121e-17
151.94	1.151e-17
151.96	1.196e-17
151.98	1.258e-17
152.00	1.323e-17
152.02	1.411e-17
152.04	1.533e-17
152.06	1.724e-17
152.08	2.121e-17
152.10	2.607e-17
152.12	3.210e-17
152.14	3.679e-17
152.16	3.753e-17
152.18	3.426e-17
152.20	2.837e-17
152.22	2.421e-17
152.24	2.060e-17
152.26	1.837e-17
152.28	1.716e-17
152.30	1.708e-17
152.32	1.776e-17
152.34	1.878e-17
152.36	1.923e-17
152.38	1.884e-17
152.40	1.778e-17
152.42	1.637e-17
152.44	1.506e-17
152.46	1.402e-17
152.48	1.338e-17
152.50	1.308e-17
152.52	1.308e-17
152.54	1.332e-17
152.56	1.364e-17
152.58	1.384e-17
152.60	1.372e-17
152.62	1.346e-17
152.64	1.307e-17
152.66	1.271e-17
152.68	1.239e-17
152.70	1.235e-17
152.75	1.244e-17
152.80	1.263e-17
152.85	1.230e-17
152.90	1.202e-17
152.95	1.215e-17
153.00	1.253e-17
153.05	1.251e-17
153.10	1.209e-17
153.15	1.187e-17
153.20	1.181e-17
153.25	1.177e-17
153.30	1.173e-17
153.35	1.194e-17
153.40	1.260e-17
153.45	1.272e-17
153.50	1.230e-17
153.55	1.220e-17
153.60	1.254e-17
153.65	1.311e-17
153.70	1.345e-17
153.75	1.338e-17
153.80	1.312e-17
153.85	1.298e-17
153.90	1.288e-17
153.95	1.275e-17
154.00	1.270e-17
154.05	1.271e-17
154.10	1.271e-17
154.15	1.267e-17
154.20	1.271e-17
154.25	1.274e-17
154.30	1.284e-17
154.35	1.292e-17
154.40	1.306e-17
154.45	1.319e-17
154.50	1.326e-17
154.55	1.335e-17
154.60	1.347e-17
154.65	1.364e-17
154.70	1.376e-17
154.75	1.386e-17
154.80	1.391e-17
154.85	1.396e-17
154.90	1.405e-17
154.95	1.416e-17
155.00	1.427e-17
155.05	1.446e-17
155.10	1.471e-17
155.15	1.507e-17
155.20	1.577e-17
155.25	1.689e-17
155.30	1.785e-17
155.35	1.766e-17
155.40	1.689e-17
155.45	1.650e-17
155.50	1.632e-17
155.55	1.604e-17
155.60	1.572e-17
155.65	1.547e-17
155.70	1.538e-17
155.75	1.535e-17
155.80	1.533e-17
155.85	1.537e-17
155.90	1.545e-17
155.95	1.556e-17
156.00	1.569e-17
156.05	1.581e-17
156.10	1.586e-17
156.15	1.586e-17
156.20	1.591e-17
156.25	1.597e-17
156.30	1.603e-17
156.35	1.610e-17
156.40	1.614e-17
156.45	1.617e-17
156.50	1.618e-17
156.55	1.621e-17
156.60	1.629e-17
156.65	1.640e-17
156.70	1.653e-17
156.75	1.663e-17
156.80	1.679e-17
156.85	1.690e-17
156.90	1.706e-17
156.95	1.727e-17
157.00	1.760e-17
157.05	1.788e-17
157.10	1.793e-17
157.15	1.785e-17
157.20	1.785e-17
157.25	1.791e-17
157.30	1.790e-17
157.35	1.789e-17
157.40	1.787e-17
157.45	1.791e-17
157.50	1.799e-17
157.55	1.806e-17
157.60	1.813e-17
157.65	1.824e-17
157.70	1.834e-17
157.75	1.843e-17
157.80	1.848e-17
157.85	1.856e-17
157.90	1.858e-17
157.95	1.865e-17
158.00	1.872e-17
158.05	1.878e-17
158.10	1.885e-17
158.15	1.897e-17
158.20	1.910e-17
158.25	1.925e-17
158.30	1.946e-17
158.35	1.967e-17
158.40	1.986e-17
158.45	2.005e-17
158.50	2.025e-17
158.55	2.040e-17
158.60	2.050e-17
158.65	2.055e-17
158.70	2.065e-17
158.75	2.071e-17
158.80	2.081e-17
158.85	2.088e-17
158.90	2.097e-17
158.95	2.105e-17
159.00	2.117e-17
159.05	2.129e-17
159.10	2.139e-17
159.15	2.155e-17
159.20	2.175e-17
159.25	2.192e-17
159.30	2.204e-17
159.35	2.215e-17
159.40	2.216e-17
159.45	2.212e-17
159.50	2.206e-17
159.55	2.201e-17
159.60	2.198e-17
159.65	2.198e-17
159.70	2.204e-17
159.75	2.212e-17
159.80	2.217e-17
159.85	2.228e-17
159.90	2.239e-17
159.95	2.256e-17
160.00	2.270e-17
160.05	2.290e-17
160.10	2.309e-17
160.15	2.330e-17
160.20	2.346e-17
160.25	2.363e-17
160.30	2.371e-17
160.35	2.378e-17
160.40	2.384e-17
160.45	2.393e-17
160.50	2.406e-17
160.55	2.419e-17
160.60	2.440e-17
160.65	2.462e-17
160.70	2.492e-17
160.75	2.529e-17
160.80	2.567e-17
160.85	2.609e-17
160.90	2.650e-17
160.95	2.691e-17
161.00	2.714e-17
161.05	2.724e-17
161.10	2.714e-17
161.15	2.693e-17
161.20	2.668e-17
161.25	2.647e-17
161.30	2.629e-17
161.35	2.624e-17
161.40	2.627e-17
161.45	2.638e-17
161.50	2.656e-17
161.55	2.685e-17
161.60	2.716e-17
161.65	2.758e-17
161.70	2.802e-17
161.75	2.842e-17
161.80	2.871e-17
161.85	2.875e-17
161.90	2.858e-17
161.95	2.825e-17
162.00	2.796e-17
162.05	2.766e-17
162.10	2.742e-17
162.15	2.720e-17
162.20	2.708e-17
162.25	2.703e-17
162.30	2.704e-17
162.35	2.711e-17
162.40	2.719e-17
162.45	2.732e-17
162.50	2.754e-17
162.55	2.783e-17
162.60	2.819e-17
162.65	2.857e-17
162.70	2.889e-17
162.75	2.921e-17
162.80	2.948e-17
162.85	2.966e-17
162.90	2.976e-17
162.95	2.983e-17
163.00	2.993e-17
163.05	3.011e-17
163.10	3.034e-17
163.15	3.064e-17
163.20	3.105e-17
163.25	3.159e-17
163.30	3.223e-17
163.35	3.305e-17
163.40	3.398e-17
163.45	3.482e-17
163.50	3.551e-17
163.55	3.589e-17
163.60	3.584e-17
163.65	3.541e-17
163.70	3.471e-17
163.75	3.392e-17
163.80	3.308e-17
163.85	3.222e-17
163.90	3.152e-17
163.95	3.098e-17
164.00	3.059e-17
164.05	3.025e-17
164.10	2.992e-17
164.15	2.978e-17
164.20	2.966e-17
164.25	2.960e-17
164.30	2.958e-17
164.35	2.961e-17
164.40	2.966e-17
164.45	2.975e-17
164.50	2.982e-17
164.55	2.979e-17
164.60	2.969e-17
164.65	2.954e-17
164.70	2.939e-17
164.75	2.934e-17
164.80	2.936e-17
164.85	2.947e-17
164.90	2.959e-17
164.95	2.973e-17
165.00	2.996e-17
165.05	3.027e-17
165.10	3.071e-17
165.15	3.127e-17
165.20	3.190e-17
165.25	3.238e-17
165.30	3.283e-17
165.35	3.314e-17
165.40	3.348e-17
165.45	3.376e-17
165.50	3.393e-17
165.55	3.396e-17
165.60	3.382e-17
165.65	3.349e-17
165.70	3.318e-17
165.75	3.287e-17
165.80	3.260e-17
165.85	3.241e-17
165.90	3.220e-17
165.95	3.205e-17
166.00	3.212e-17
166.05	3.231e-17
166.10	3.261e-17
166.15	3.294e-17
166.20	3.328e-17
166.25	3.359e-17
166.30	3.378e-17
166.35	3.385e-17
166.40	3.407e-17
166.45	3.445e-17
166.50	3.489e-17
166.55	3.536e-17
166.60	3.582e-17
166.65	3.612e-17
166.70	3.639e-17
166.75	3.678e-17
166.80	3.736e-17
166.85	3.791e-17
166.90	3.824e-17
166.95	3.864e-17
167.00	3.920e-17
167.05	3.966e-17
167.10	3.996e-17
167.15	4.014e-17
167.20	4.017e-17
167.25	4.011e-17
167.30	3.987e-17
167.35	3.950e-17
167.40	3.926e-17
167.45	3.913e-17
167.50	3.921e-17
167.55	3.939e-17
167.60	3.950e-17
167.65	3.947e-17
167.70	3.962e-17
167.75	4.009e-17
167.80	4.059e-17
167.85	4.087e-17
167.90	4.086e-17
167.95	4.104e-17
168.00	4.177e-17
168.05	4.273e-17
168.10	4.345e-17
168.15	4.365e-17
168.20	4.369e-17
168.25	4.382e-17
168.30	4.408e-17
168.35	4.421e-17
168.40	4.429e-17
168.45	4.434e-17
168.50	4.430e-17
168.55	4.447e-17
168.60	4.470e-17
168.65	4.509e-17
168.70	4.560e-17
168.75	4.636e-17
168.80	4.748e-17
168.85	4.864e-17
168.90	4.955e-17
168.95	4.990e-17
169.00	5.009e-17
169.05	5.054e-17
169.10	5.122e-17
169.15	5.209e-17
169.20	5.270e-17
169.25	5.296e-17
169.30	5.330e-17
169.35	5.383e-17
169.40	5.442e-17
169.45	5.502e-17
169.50	5.573e-17
169.55	5.601e-17
169.60	5.591e-17
169.65	5.594e-17
169.70	5.641e-17
169.75	5.709e-17
169.80	5.763e-17
169.85	5.785e-17
169.90	5.811e-17
169.95	5.845e-17
170.00	5.865e-17
170.05	5.874e-17
170.10	5.853e-17
170.15	5.829e-17
170.20	5.834e-17
170.25	5.878e-17
170.30	5.925e-17
170.35	5.947e-17
170.40	5.927e-17
170.45	5.922e-17
170.50	6.001e-17
170.55	6.139e-17
170.60	6.289e-17
170.65	6.367e-17
170.70	6.366e-17
170.75	6.396e-17
170.80	6.490e-17
170.85	6.620e-17
170.90	6.701e-17
170.95	6.776e-17
171.00	6.871e-17
171.05	6.962e-17
171.10	7.015e-17
171.15	7.072e-17
171.20	7.145e-17
171.25	7.235e-17
171.30	7.332e-17
171.35	7.447e-17
171.40	7.600e-17
171.45	7.769e-17
171.50	7.974e-17
171.55	8.163e-17
171.60	8.419e-17
171.65	8.740e-17
171.70	8.967e-17
171.75	8.991e-17
171.80	8.882e-17
171.85	8.847e-17
171.90	8.939e-17
171.95	9.069e-17
172.00	9.160e-17
172.05	9.219e-17
172.10	9.314e-17
172.15	9.419e-17
172.20	9.458e-17
172.25	9.441e-17
172.30	9.444e-17
172.35	9.503e-17
172.40	9.592e-17
172.45	9.659e-17
172.50	9.706e-17
172.55	9.773e-17
172.60	9.818e-17
172.65	9.864e-17
172.70	9.952e-17
172.75	1.011e-16
172.80	1.020e-16
172.85	1.032e-16
172.90	1.047e-16
172.95	1.049e-16
173.00	1.045e-16
173.05	1.049e-16
173.10	1.061e-16
173.15	1.073e-16
173.20	1.077e-16
173.25	1.071e-16
173.30	1.065e-16
173.35	1.065e-16
173.40	1.092e-16
173.45	1.159e-16
173.50	1.214e-16
173.55	1.192e-16
173.60	1.147e-16
173.65	1.140e-16
173.70	1.169e-16
173.75	1.201e-16
173.80	1.201e-16
173.85	1.188e-16
173.90	1.182e-16
173.95	1.191e-16
174.00	1.210e-16
174.05	1.226e-16
174.10	1.240e-16
174.15	1.256e-16
174.20	1.279e-16
174.25	1.301e-16
174.30	1.326e-16
174.35	1.352e-16
174.40	1.378e-16
174.45	1.403e-16
174.50	1.433e-16
174.55	1.465e-16
174.60	1.509e-16
174.65	1.543e-16
174.70	1.562e-16
174.75	1.583e-16
174.80	1.618e-16
174.85	1.652e-16
174.90	1.675e-16
174.95	1.694e-16
175.00	1.721e-16
175.05	1.755e-16
175.10	1.773e-16
175.15	1.776e-16
175.20	1.784e-16
175.25	1.805e-16
175.30	1.828e-16
175.35	1.851e-16
175.40	1.866e-16
175.45	1.875e-16
175.50	1.874e-16
175.55	1.857e-16
175.60	1.853e-16
175.65	1.874e-16
175.70	1.904e-16
175.75	1.956e-16
175.80	2.071e-16
175.85	2.209e-16
175.90	2.196e-16
175.95	2.081e-16
176.00	2.009e-16
176.05	1.983e-16
176.10	1.999e-16
176.15	1.995e-16
176.20	1.943e-16
176.25	1.901e-16
176.30	1.896e-16
176.35	1.916e-16
176.40	1.946e-16
176.45	1.972e-16
176.50	2.014e-16
176.55	2.130e-16
176.60	2.307e-16
176.65	2.349e-16
176.70	2.238e-16
176.75	2.155e-16
176.80	2.136e-16
176.85	2.177e-16
176.90	2.236e-16
176.95	2.254e-16
177.00	2.237e-16
177.05	2.227e-16
177.10	2.239e-16
